"","X1","X2"
"ENSG00000266582.1",-5.38139023107326,-14.9234124258174
"ENSG00000267187.1",-5.71361280640684,-15.4506854863728
"ENSG00000277907.1",-5.32170304414538,-15.0467298768634
"ENSG00000283343.1",-5.62160908145245,-15.2257614196602
"ENSG00000267713.1",-5.39027227987084,-15.5695598964851
"ENSG00000207154.1",-5.46753800890154,-15.1667425956121
"ENSG00000266201.1",-5.42917780258706,-15.0303425054511
"ENSG00000280098.1",-5.44492686443184,-15.2590247088984
"ENSG00000263872.1",-4.99045647428383,-14.9700843708118
"ENSG00000252437.1",-5.58130942888753,-15.1590747968474
"ENSG00000264571.1",-4.95370537573669,-15.1637478748097
"ENSG00000206865.1",-5.38622671408233,-15.2131948669257
"ENSG00000252284.1",-5.5506474443262,-14.9567001158517
"ENSG00000239659.2",-5.44443562253369,-15.4431935269273
"ENSG00000201598.1",-4.9681644600881,-15.145455012195
"ENSG00000199713.1",-5.46685606468017,-15.4017107230477
"ENSG00000267066.1",-5.04251747259402,-15.1407192648798
"ENSG00000252555.1",-5.5514419674569,-15.3481261093872
"ENSG00000267400.1",-5.54685285167119,-15.6190110381173
"ENSG00000266915.1",-5.61256338727732,-15.1072952983297
"ENSG00000267687.1",-5.20212970231843,-15.4370039019071
"ENSG00000267153.1",-5.45539686853345,-14.8597978794845
"ENSG00000206769.1",-5.42961966739373,-15.3337017474246
"ENSG00000206746.1",-5.31110631148914,-15.6618120100963
"ENSG00000263622.1",-5.60298291912092,-15.2379794930042
"ENSG00000238680.1",-5.09188165719152,-15.1410464908281
"ENSG00000263354.1",-5.18459174139686,-15.3701625031867
"ENSG00000264054.1",-4.91602091974908,-15.1472529406709
"ENSG00000265425.1",-5.69852944388072,-15.2840906458303
"ENSG00000263355.1",-5.48746526297922,-15.239428040639
"ENSG00000264697.1",-5.42405471802282,-15.696450934674
"ENSG00000265781.1",-5.14550889610912,-14.8723520983414
"ENSG00000264388.1",-5.41083642108758,-15.0074513530135
"ENSG00000265946.1",-5.35842273221136,-15.3588129315484
"ENSG00000265995.1",-5.34781652117554,-15.072413872699
"ENSG00000271313.1",-5.62527158960463,-15.5112627762931
"ENSG00000263750.1",-5.06211235805433,-15.5610296432454
"ENSG00000241866.3",-5.44586387559597,-15.6331818868831
"ENSG00000275827.1",-5.05898163671051,-14.8576951684036
"ENSG00000265836.1",-5.53210442051011,-15.412098308063
"ENSG00000199392.1",-5.39587242544581,-15.4484603315151
"ENSG00000199728.1",-5.67674032704697,-15.3176395379015
"ENSG00000201723.2",-5.34457512171829,-14.9695952817676
"ENSG00000222329.1",-5.25032913723417,-15.4916794405431
"ENSG00000274177.1",-5.06217165015099,-14.953421172604
"ENSG00000267125.2",-5.35068216982549,-15.1673445805063
"ENSG00000284272.1",-5.21411721440106,-14.9344306303719
"ENSG00000277904.1",-5.13378166553585,-15.0133299084417
"ENSG00000252408.1",-5.56826277738478,-15.1454260165318
"ENSG00000267484.1",-5.10616060942835,-14.9201848059711
"ENSG00000283950.1",-5.44442327775104,-15.7326218031978
"ENSG00000237247.6",-5.00254320157745,-15.5609249923088
"ENSG00000230522.5",-4.86872387219074,-15.4288468068305
"ENSG00000273657.1",-4.89712093474894,-15.0744613304578
"ENSG00000268922.1",-4.83092247517091,-15.3225321937998
"ENSG00000275787.1",-5.05990626413961,-15.0588490199998
"ENSG00000267775.1",-5.10091886511263,-15.6162671083167
"ENSG00000266204.1",-5.32636556681588,-15.7487132390944
"ENSG00000238531.1",-5.45312350857908,-15.6587672150262
"ENSG00000238364.1",-4.86872007043737,-15.2090473743297
"ENSG00000278643.1",-5.16389609423431,-15.3772349693745
"ENSG00000263800.1",-5.62040225767025,-15.268307459565
"ENSG00000276181.1",-5.26158196162278,-14.9243119136104
"ENSG00000267512.1",-4.97218250679062,-15.1201700125283
"ENSG00000267633.1",-5.04235578157926,-15.0286182420291
"ENSG00000275711.1",-5.5301860394886,-15.565121806306
"ENSG00000280121.1",-5.3215854896103,-15.6515825259439
"ENSG00000280282.1",-5.07557816378314,-15.0270826363516
"ENSG00000207821.1",-5.36191243043199,-15.6417430178612
"ENSG00000274033.1",-5.41157828769547,-15.5638543211945
"ENSG00000268335.1",-5.56858759177745,-15.0354438783531
"ENSG00000268116.1",-5.40603348358862,-15.1067418229862
"ENSG00000282732.1",-5.26410958161353,-15.7368192222644
"ENSG00000207397.1",-5.11695579896269,-14.9620060107276
"ENSG00000271655.1",-5.00634160313401,-15.2442728703717
"ENSG00000268908.1",-5.61594924790176,-15.350928874099
"ENSG00000275201.1",-5.23882217216951,-14.9940844376336
"ENSG00000201966.1",-4.89776596253171,-15.5799270778496
"ENSG00000267509.5",-4.93368378672406,-15.4005242677401
"ENSG00000252780.1",-5.02446830528786,-15.1148498922077
"ENSG00000200738.1",-4.98802959801275,-15.5056472311169
"ENSG00000267611.1",-4.89966005199895,-15.3671822304516
"ENSG00000267328.1",-5.05363574092272,-14.9465875866495
"ENSG00000200179.1",-5.20855910121006,-15.3673921834785
"ENSG00000206669.1",-5.36102524690139,-15.6720521146332
"ENSG00000269188.1",-5.54453038863803,-15.6216251901871
"ENSG00000244253.1",-5.33366621156192,-15.772075103132
"ENSG00000243581.1",-4.82003784013994,-15.3349406497777
"ENSG00000239320.1",-5.10028641675998,-15.4460987554471
"ENSG00000268243.1",-5.57479121559423,-15.3893642597063
"ENSG00000240320.1",-4.95153817989729,-15.389437481721
"ENSG00000266226.1",-5.40181709154472,-15.5621990373094
"ENSG00000277533.1",-5.64614743788545,-15.4339814572434
"ENSG00000227349.1",-5.04448924210065,-15.7303336933255
"ENSG00000230529.1",-5.08348042712348,-15.538240619106
"ENSG00000253021.1",-4.90003417935966,-15.6628789066515
"ENSG00000283673.1",-5.32985491619602,-15.7543864644476
"ENSG00000252200.1",-5.61458298512084,-15.2491899083393
"ENSG00000207773.1",-5.2668457615557,-15.0037875936458
"ENSG00000204850.4",-5.75826744082286,-15.2009755093083
"ENSG00000275862.1",-4.92347278662184,-15.2414324955717
"ENSG00000265134.1",-5.43646713891867,-14.9245046898105
"ENSG00000271150.1",-4.80250847134448,-15.0917669257204
"ENSG00000276270.1",-5.52478762435432,-15.3291447127804
"ENSG00000284114.1",-5.67527640147292,-15.3880545593071
"ENSG00000278617.1",-5.58833887098309,-15.6268625515139
"ENSG00000267984.1",-5.38758937247799,-14.9393246919074
"ENSG00000268711.1",-5.04298416589119,-15.3296752317721
"ENSG00000268839.1",-5.14915771555597,-15.7356977497676
"ENSG00000268777.1",-5.05694384732623,-15.137576967807
"ENSG00000207550.1",-5.48462167174314,-15.6214922882163
"ENSG00000268886.1",-4.92889825646574,-15.1996408625674
"ENSG00000283695.1",-5.1474922097376,-15.5792189188228
"ENSG00000200393.1",-5.05573470015942,-15.0076683822303
"ENSG00000207645.2",-4.83814510837918,-15.3467546821095
"ENSG00000207644.1",-5.01460779867619,-15.184238981055
"ENSG00000221017.1",-5.34237115995415,-15.7643284433862
"ENSG00000207616.1",-5.12660968523863,-15.1198509443694
"ENSG00000207810.1",-5.31606609520576,-15.0876111620234
"ENSG00000283540.1",-5.58754483900014,-15.5379649520989
"ENSG00000207615.3",-5.54117505073307,-15.0006972948802
"ENSG00000207788.1",-5.24109593093776,-14.9261825533045
"ENSG00000221421.1",-5.160810096154,-15.3062861855426
"ENSG00000207580.1",-5.38647897938159,-15.3354722908953
"ENSG00000207825.1",-5.33912329773974,-15.6053893224891
"ENSG00000207711.1",-5.11174377913588,-15.5198191535086
"ENSG00000283455.1",-4.76076368382113,-15.1071370021064
"ENSG00000207706.1",-5.63107287545248,-15.2487441447701
"ENSG00000207722.1",-4.9580993543011,-15.4289612354589
"ENSG00000207629.1",-5.22911521101791,-14.9094576340157
"ENSG00000207738.1",-5.17600431562575,-15.0495195342588
"ENSG00000283490.1",-5.67068572635394,-15.3308752150292
"ENSG00000283289.1",-5.0851935624835,-14.8651775428207
"ENSG00000207734.1",-5.22168384875562,-15.1754635236032
"ENSG00000207981.1",-5.50261846210391,-15.3050860447444
"ENSG00000207549.1",-4.92141759270291,-15.2683690603709
"ENSG00000207735.1",-5.09291363977806,-15.5980020067961
"ENSG00000207837.1",-5.62499608347835,-15.2484394505486
"ENSG00000207799.1",-5.56152011001078,-15.6193057107573
"ENSG00000207925.1",-5.14141100410079,-15.5452892728274
"ENSG00000207987.1",-4.83322018008133,-15.0761398938907
"ENSG00000207803.1",-5.31072968590985,-15.7006508087623
"ENSG00000252734.1",-5.20989685096185,-15.3402280239875
"ENSG00000207946.3",-5.5954143719945,-15.2721884983223
"ENSG00000207699.1",-5.0224809434664,-15.3003955972818
"ENSG00000207838.1",-5.52952059580883,-15.0580106894219
"ENSG00000207861.1",-5.67791269456671,-15.0822764469192
"ENSG00000252025.1",-5.03011100430099,-15.6347149437686
"ENSG00000207634.1",-5.1261777277705,-15.5927070667502
"ENSG00000252191.1",-5.61626397919755,-15.1883574957678
"ENSG00000283685.1",-4.93044494528654,-14.990458175344
"ENSG00000207992.1",-5.76390891921983,-15.5405133878405
"ENSG00000207979.1",-5.54941431643435,-15.4255677493533
"ENSG00000207767.3",-5.17571130505046,-15.0306550992261
"ENSG00000221548.1",-4.82266067547991,-15.2916349516107
"ENSG00000252063.1",-5.21864860569599,-15.1779826801256
"ENSG00000207620.1",-5.49885310096755,-14.9136170601311
"ENSG00000252979.1",-4.78774469645169,-15.1395337092471
"ENSG00000276206.1",-5.32228456746196,-15.7019554827708
"ENSG00000264703.1",-5.25769828304582,-15.5863524792687
"ENSG00000277636.1",-5.34502580515068,-15.5689985750261
"ENSG00000222524.1",-5.06538109698416,-14.8793660618929
"ENSG00000268036.1",-5.39366922618004,-14.9800111505023
"ENSG00000270293.1",-5.394068593135,-15.0981733792632
"ENSG00000270790.1",-5.33874176281881,-15.2833556758335
"ENSG00000185982.6",-5.19523390332606,-15.3284003806615
"ENSG00000125903.4",-5.39126715910801,-15.4458583681323
"ENSG00000206797.1",-4.83733722311422,-15.5261900502278
"ENSG00000236550.1",-5.5139221876413,-15.0828737167862
"ENSG00000271798.1",-5.58622527681953,-15.3354722340558
"ENSG00000229686.1",-5.16332637350375,-15.6274209620761
"ENSG00000199024.1",-5.06658561734378,-15.0219188660949
"ENSG00000252367.1",-4.96525564497414,-15.1187079360424
"ENSG00000278159.1",-5.09034198630029,-15.5485713582038
"ENSG00000240584.3",-5.62475688968898,-15.1055001969931
"ENSG00000277315.1",-5.40683712298847,-14.9900783902297
"ENSG00000228438.1",-5.62076158117483,-15.5036094250308
"ENSG00000275222.1",-5.49533277602887,-15.4997237385153
"ENSG00000235544.1",-5.16538623251036,-15.6334899300872
"ENSG00000282478.1",-4.8886129262978,-15.6988626020396
"ENSG00000271397.1",-5.2764873076305,-15.7995442883739
"ENSG00000222281.1",-5.20580912086071,-15.4520811757096
"ENSG00000271298.1",-5.15566450149502,-15.1223285641975
"ENSG00000212247.1",-5.59205748948241,-15.3658251803882
"ENSG00000199803.1",-5.40944524754136,-15.7584370252961
"ENSG00000201180.1",-5.16605333640558,-14.985048324853
"ENSG00000222500.1",-5.31488412198306,-14.8990406323326
"ENSG00000225622.1",-5.47932677377617,-14.8395831903384
"ENSG00000200494.1",-5.55750866765753,-15.0098306544455
"ENSG00000251955.1",-5.47728768464574,-15.2921598737999
"ENSG00000238833.1",-4.91941553865372,-14.9533628894678
"ENSG00000252597.1",-5.51322537261314,-15.0849044812633
"ENSG00000207282.1",-4.84874530578222,-15.2844761192952
"ENSG00000252635.1",-5.74163009023167,-15.4369987906049
"ENSG00000264879.2",-5.26171084198633,-14.9939087170546
"ENSG00000278525.1",-5.5141400253001,-15.1532650174369
"ENSG00000200208.1",-4.80732071528734,-15.3166245039118
"ENSG00000232595.1",-5.07566598711801,-15.1945220096666
"ENSG00000234069.1",-4.90719948728767,-15.2097666867393
"ENSG00000279322.1",-5.57562671431935,-15.5092823165767
"ENSG00000251883.1",-5.55863755578414,-15.442978980142
"ENSG00000228593.1",-4.95742883225209,-15.0820379216031
"ENSG00000284419.1",-5.22296715334522,-14.9817943817993
"ENSG00000283568.1",-5.21798110768465,-15.5542224453278
"ENSG00000283592.1",-4.87165785602018,-15.2152821966788
"ENSG00000283291.1",-5.52749321333418,-14.9457277536234
"ENSG00000275877.1",-5.30201877388541,-15.6728130150224
"ENSG00000237929.1",-5.50837072563708,-15.0623971745309
"ENSG00000252649.1",-4.99422607890524,-15.6947339894174
"ENSG00000212717.3",-5.32714430341118,-15.1108657034922
"ENSG00000264395.1",-5.53918433336881,-15.2617369683259
"ENSG00000212571.1",-5.21732297708725,-15.776107598947
"ENSG00000264616.1",-5.6294815603872,-14.878666530034
"ENSG00000234087.1",-5.38315183450204,-14.8707854064729
"ENSG00000207635.1",-4.96350234840321,-15.0267025951984
"ENSG00000283527.1",-5.25233861769958,-14.9875733888063
"ENSG00000225759.1",-4.93497596722796,-15.382317344545
"ENSG00000275453.2",-5.37085782524607,-15.619225962093
"ENSG00000230324.1",-4.97019596621885,-15.4345461569098
"ENSG00000234878.1",-4.90902794215237,-15.4523647666301
"ENSG00000238908.1",-4.98848009490495,-15.4814091562726
"ENSG00000276169.1",-5.59937916466077,-15.2663289431327
"ENSG00000272407.1",-5.03920687752348,-15.1086535431893
"ENSG00000229398.1",-5.4402014974179,-15.6659487031347
"ENSG00000252386.1",-4.84695982411414,-15.2301753934207
"ENSG00000229892.1",-5.49829348574172,-15.4946151361655
"ENSG00000223190.1",-5.35097889175997,-15.2928957115106
"ENSG00000252193.1",-5.01633377347828,-14.9848423757015
"ENSG00000201021.1",-5.60117039774946,-15.2343616037426
"ENSG00000206998.1",-5.35009094645621,-14.9198690249734
"ENSG00000206801.1",-5.31170389522289,-15.0291318036683
"ENSG00000252021.1",-5.14817579691961,-15.6796570402374
"ENSG00000233352.1",-5.53061048836996,-15.5322242461328
"ENSG00000266071.1",-5.30867801812666,-14.9296019535909
"ENSG00000222874.1",-5.15287044653715,-15.0540532737948
"ENSG00000201742.1",-5.31366750630772,-15.487270803753
"ENSG00000238950.1",-4.83652221491126,-15.1962991634063
"ENSG00000251770.1",-5.24575344364575,-15.0769715327445
"ENSG00000238785.1",-5.37118272315958,-14.9680906193835
"ENSG00000238452.1",-5.54571362683031,-15.6403937725835
"ENSG00000266761.1",-5.10147069696014,-15.4245302872928
"ENSG00000252467.1",-5.2338642852361,-15.7649995219531
"ENSG00000252654.1",-5.60722141364542,-15.4630843378484
"ENSG00000234821.1",-5.29297173215513,-14.8790697964183
"ENSG00000230636.1",-5.35594999302269,-15.6135195696983
"ENSG00000238468.1",-5.00627509309229,-15.488616803789
"ENSG00000265595.1",-5.36335745097495,-15.3892296550027
"ENSG00000252089.1",-5.41305464542146,-15.2567389142581
"ENSG00000275923.1",-5.38420042894169,-15.2485565708211
"ENSG00000237000.1",-4.87041008399285,-15.3384883026758
"ENSG00000207158.1",-4.88309518041125,-15.4434105533922
"ENSG00000252064.1",-4.79367786291313,-15.441128273481
"ENSG00000266666.1",-5.39653876353395,-15.6887272731288
"ENSG00000263453.1",-5.46772355402895,-15.6436190004016
"ENSG00000232925.2",-5.26123880213993,-15.6142542649838
"ENSG00000233686.3",-5.69700576480981,-15.5895675349295
"ENSG00000238777.1",-5.42238970521554,-15.1269219579356
"ENSG00000266140.1",-5.49475380803278,-15.0345631423902
"ENSG00000265617.1",-5.64967604908568,-15.5227936731755
"ENSG00000284074.1",-4.9008401015984,-15.2035381874729
"ENSG00000199017.2",-5.58929187939249,-15.4897834074415
"ENSG00000284508.1",-5.38946108536171,-15.771564255868
"ENSG00000207598.1",-5.46381678090821,-15.6024859959112
"ENSG00000266104.1",-5.02239702170684,-15.330293691485
"ENSG00000222439.1",-5.69352700040191,-15.4963610230844
"ENSG00000283206.1",-4.93345098678199,-15.1291317313502
"ENSG00000216141.3",-4.88986344895754,-15.5104334225743
"ENSG00000283513.1",-5.13495376254258,-14.8804668338294
"ENSG00000216195.3",-5.73646074937313,-15.4366324959083
"ENSG00000275842.1",-4.85675677767067,-15.6735270405095
"ENSG00000274034.1",-4.8172969970469,-15.3396771760254
"ENSG00000277777.1",-5.31002105030058,-14.928357476078
"ENSG00000279784.1",-5.37946664770112,-15.0061219678218
"ENSG00000279769.1",-5.00927571019526,-15.0516964493563
"ENSG00000274790.1",-4.98413115440837,-15.1472983865527
"ENSG00000280019.1",-5.54898151090552,-15.0231709426684
"ENSG00000279709.1",-4.94860049316548,-15.5269718030955
"ENSG00000276902.1",-4.85605035308037,-15.171229650016
"ENSG00000280346.1",-5.02669650441309,-15.5416030686714
"ENSG00000278927.1",-5.16266176807637,-15.5610513912905
"ENSG00000279728.1",-5.22628995521015,-14.9672092947782
"ENSG00000284550.1",-5.19410220686991,-15.7186227849935
"ENSG00000279477.1",-5.5728141810737,-15.2185470803861
"ENSG00000274046.1",-5.14791349677821,-15.7299564277858
"ENSG00000279303.1",-4.80305092919012,-15.2253401654474
"ENSG00000279895.1",-5.3265469500166,-14.7989574080747
"ENSG00000274484.1",-4.98309415525381,-15.2027058572406
"ENSG00000279177.1",-5.5481036296802,-15.4472473294777
"ENSG00000276546.1",-5.01632467666069,-15.383002345562
"ENSG00000278961.1",-5.19146539184622,-15.259800970546
"ENSG00000273614.1",-5.00184888853756,-15.5056023623024
"ENSG00000275950.1",-5.22988629956587,-15.3787734189177
"ENSG00000275664.1",-5.22104211022729,-15.6453512350916
"ENSG00000275708.1",-5.42075741545743,-15.6665567069871
"ENSG00000277437.1",-5.499968232183,-15.6422579570616
"ENSG00000274060.1",-5.68094683279597,-15.4123276546365
"ENSG00000277739.1",-4.83254844570374,-15.281391700072
"ENSG00000277379.1",-4.94048381427988,-15.1093293986557
"ENSG00000274868.1",-5.42362913696076,-15.3240378153939
"ENSG00000275215.1",-5.40229284976912,-14.9416073215615
"ENSG00000275692.1",-5.63851629147379,-15.4382971497221
"ENSG00000278189.1",-5.5122162516642,-15.4813738435825
"ENSG00000279990.1",-5.43029597412622,-15.51913844293
"ENSG00000279167.1",-4.89345747787704,-14.8825293585717
"ENSG00000279213.1",-4.83274207643833,-15.3440329954891
"ENSG00000264462.1",-5.40262581595466,-15.6376612164788
"ENSG00000264063.1",-5.05976618505995,-14.9700386725053
"ENSG00000275631.1",-5.23736194522945,-14.9321387655538
"ENSG00000264002.2",-5.3764085275644,-15.2215491896852
"ENSG00000252199.1",-5.48539756962218,-15.0794033634665
"ENSG00000273872.1",-5.06899012911357,-15.6967274553641
"ENSG00000276556.1",-5.40646431883556,-15.2219221343409
"ENSG00000266211.1",-5.17352529357836,-15.1216934188571
"ENSG00000207476.1",-5.25949758596445,-15.0017141762632
"ENSG00000266299.1",-4.84833150630381,-15.2070005640332
"ENSG00000273692.1",-4.92221793294288,-15.5308658330043
"ENSG00000278618.1",-4.97139601052111,-15.3433335415573
"ENSG00000224922.1",-5.00936873330222,-14.9102624194968
"ENSG00000223287.1",-5.23745565190372,-14.8997332763346
"ENSG00000280082.1",-5.07621427200004,-15.7011286996316
"ENSG00000212564.1",-5.09133511685393,-15.013560563392
"ENSG00000252273.1",-5.49576308244333,-15.0260228296645
"ENSG00000224602.1",-5.57804882658898,-15.3104128023717
"ENSG00000201025.1",-5.46156373455168,-15.2948161373555
"ENSG00000252462.1",-5.38563889008944,-15.2484337777762
"ENSG00000200754.1",-5.22619995492914,-15.6723056079994
"ENSG00000265841.1",-5.52320733284012,-15.6307159903989
"ENSG00000279156.1",-4.93904345727695,-15.6426462485266
"ENSG00000232193.1",-5.57676688965116,-15.6523113024785
"ENSG00000235965.2",-5.17732835068496,-15.7241220682424
"ENSG00000212609.1",-5.4662923239085,-15.5578058526394
"ENSG00000271486.1",-5.71046552456928,-15.2908573145391
"ENSG00000215353.2",-4.93785191696704,-15.4470352005285
"ENSG00000251851.1",-5.51037752319485,-15.0572595154886
"ENSG00000252963.1",-5.16620739568525,-15.24112348469
"ENSG00000233206.1",-5.07557817212226,-15.4422864887201
"ENSG00000276738.1",-5.72991027693236,-15.3256839995901
"ENSG00000234730.1",-5.05349256488832,-15.4470587378107
"ENSG00000237527.1",-5.05268023662997,-15.5978660983059
"ENSG00000227075.1",-5.3612096382684,-15.1605618940068
"ENSG00000234340.1",-5.48746206213055,-14.9556129961629
"ENSG00000202339.1",-5.09566362765197,-15.4795221421239
"ENSG00000275469.1",-5.73091278681495,-15.3176737950143
"ENSG00000223078.1",-5.51740774082796,-14.8165130688863
"ENSG00000224832.1",-5.68956873216519,-15.4018176607089
"ENSG00000244278.1",-4.8248110011417,-15.5454122157917
"ENSG00000232512.6",-5.15982052976653,-15.7409265565345
"ENSG00000274662.1",-5.30148319777907,-15.2782576973338
"ENSG00000238627.1",-4.96900179029122,-15.4646682229633
"ENSG00000206802.1",-4.90769407015147,-15.1585338897154
"ENSG00000266133.1",-4.84786488687877,-15.2902315508706
"ENSG00000219592.2",-5.26627285310643,-15.5868347430956
"ENSG00000283300.1",-5.47730106391441,-15.2068344624459
"ENSG00000201984.1",-5.57830869902052,-15.1206330997308
"ENSG00000259981.1",-5.68646060095366,-15.0488037118662
"ENSG00000232263.1",-4.9595703851485,-15.2204877026975
"ENSG00000206107.2",-4.86219021851944,-15.2324374324478
"ENSG00000186980.6",-4.88770424396258,-15.6969485101263
"ENSG00000250973.1",-5.45835066554416,-15.5688014461674
"ENSG00000265007.1",-5.2768521561427,-14.9403256672197
"ENSG00000233640.2",-5.5531956375371,-15.4938761658331
"ENSG00000186970.4",-5.49904837082454,-14.9391017430793
"ENSG00000186965.4",-5.40323479528272,-14.9991458049409
"ENSG00000237841.1",-5.42474988946351,-15.2321310400555
"ENSG00000235312.1",-5.39626295124939,-14.9631002609684
"ENSG00000218125.1",-4.98262496303539,-15.0622511470543
"ENSG00000236612.1",-5.10813308022689,-15.6543552904368
"ENSG00000244362.3",-5.51563039839875,-15.1278704629941
"ENSG00000186930.4",-5.4578871784794,-15.6368899839086
"ENSG00000244624.3",-5.49751079148978,-15.0251959592703
"ENSG00000206104.2",-4.90253407149751,-15.1169006969621
"ENSG00000231068.1",-4.97528323448344,-15.5886894756831
"ENSG00000238257.1",-5.5087992776356,-15.5614842662526
"ENSG00000227840.1",-5.66906894701776,-15.2210936876704
"ENSG00000244294.3",-5.44248814806219,-15.596960154473
"ENSG00000221398.1",-5.46552306641995,-15.5783420625537
"ENSG00000211590.1",-5.07483575827874,-15.130314449113
"ENSG00000200213.1",-5.19303528581549,-14.7582080669072
"ENSG00000272015.1",-5.65394754086484,-15.5308184786896
"ENSG00000275523.1",-5.31684472106738,-15.7030419815898
"ENSG00000263973.1",-5.57931846014768,-15.1921629800009
"ENSG00000230859.1",-5.1495480064811,-15.1802693099406
"ENSG00000263681.1",-5.10752422896886,-15.1245591714788
"ENSG00000207503.1",-4.98933214454385,-15.4490641879046
"ENSG00000275166.1",-5.13299876001042,-15.6240713320125
"ENSG00000251778.1",-4.89700712482461,-15.0590759812901
"ENSG00000278433.1",-5.07885300873945,-15.3705953681232
"ENSG00000275799.1",-5.4996686438242,-15.0838635172911
"ENSG00000232969.1",-5.2418761483291,-15.0078284326996
"ENSG00000266692.1",-4.85498195865252,-15.3822304252954
"ENSG00000264452.1",-5.49710591986415,-15.2445584244379
"ENSG00000275167.1",-5.10445358795324,-14.909144073269
"ENSG00000277248.1",-5.08251165122379,-15.6589857232315
"ENSG00000226444.2",-5.51743771867248,-15.5229980403884
"ENSG00000276871.1",-4.96582241238136,-15.5028264863397
"ENSG00000276138.1",-5.16031703456883,-15.0079965274114
"ENSG00000236235.1",-5.52781336281286,-15.5233607887022
"ENSG00000279442.1",-4.90274240238088,-15.3897862795911
"ENSG00000236097.1",-4.84408376332971,-15.3133922349762
"ENSG00000236831.1",-5.32637388208666,-14.9929347432153
"ENSG00000130538.4",-5.07606723150108,-15.0375683287531
"ENSG00000237299.1",-5.4689824284312,-15.7859837426742
"ENSG00000235759.1",-5.61914835660118,-15.533020107234
"ENSG00000230643.1",-5.04060437137362,-15.4363384358318
"ENSG00000226474.1",-5.58903090066717,-15.5293008299326
"ENSG00000234381.1",-5.00162988283812,-15.6377778243176
"ENSG00000212216.1",-5.19525046955997,-15.0560602627478
"ENSG00000229286.1",-5.0079492234221,-15.4562290285404
"ENSG00000278188.1",-5.57291557399119,-15.0456329677826
"ENSG00000226160.1",-5.62090366691355,-15.4790677797039
"ENSG00000229658.1",-4.88681816400775,-15.4368773052228
"ENSG00000280263.1",-5.30395852257216,-15.6656727236078
"ENSG00000233995.1",-5.38489370635306,-15.0305089669617
"ENSG00000283535.1",-5.25310322489594,-15.1389780120807
"ENSG00000237835.1",-5.40082749991255,-14.8630523724972
"ENSG00000228122.1",-5.63908210163062,-15.4356668732421
"ENSG00000237358.1",-4.84321016710607,-15.3589005873619
"ENSG00000276874.1",-5.31245215637063,-14.8807688881365
"ENSG00000274625.1",-4.88049212118258,-15.3215174554802
"ENSG00000222630.2",-5.71988244787111,-15.1997157658685
"ENSG00000239989.1",-5.13161489495824,-15.6540617608699
"ENSG00000251940.1",-5.17111497079045,-15.2749845698171
"ENSG00000284031.1",-5.60552010518876,-15.1374426637614
"ENSG00000208023.3",-5.65939871958506,-15.3763539405163
"ENSG00000284060.1",-5.11838230531703,-14.8716503242857
"ENSG00000273846.1",-5.43484540687891,-15.722267226265
"ENSG00000200057.1",-5.33020680076198,-14.9899009456962
"ENSG00000252020.1",-4.97093802233826,-15.0172071071812
"ENSG00000222352.1",-5.70976134878686,-15.3104889396307
"ENSG00000253935.1",-4.89441716384247,-15.2439933951263
"ENSG00000232350.1",-5.54185739071079,-15.1027188636125
"ENSG00000278667.1",-5.45588628907539,-15.0392405554252
"ENSG00000284049.1",-5.22139714884424,-15.3253593276616
"ENSG00000211680.2",-5.32217914494179,-15.66251764626
"ENSG00000237601.1",-5.20370334804466,-14.867137580905
"ENSG00000199783.1",-5.20806265096405,-15.4747861928646
"ENSG00000277872.1",-5.42035049723207,-14.9279537577929
"ENSG00000232050.1",-5.2830614351625,-14.8834291315421
"ENSG00000200443.1",-5.4608651029114,-15.4477815554452
"ENSG00000279848.1",-4.88647407834158,-15.3029871988401
"ENSG00000231495.1",-4.9696091372902,-15.5708220773079
"ENSG00000226169.1",-5.59355174449477,-15.1621760274823
"ENSG00000201209.1",-5.02953959443339,-14.8780151639529
"ENSG00000199797.1",-5.02219753497492,-14.8520362526774
"ENSG00000280968.1",-4.90851092773228,-15.5208325830973
"ENSG00000242156.1",-4.82671955761121,-15.3173660279755
"ENSG00000282816.1",-4.8851811506338,-15.4653565064382
"ENSG00000207455.1",-5.04146613323203,-15.3345625166893
"ENSG00000264661.3",-5.59217307913835,-15.2872870584619
"ENSG00000264141.1",-4.88254332347584,-15.0293579735561
"ENSG00000229169.1",-5.24384955331452,-15.6784313806151
"ENSG00000281295.1",-5.54024753432633,-15.0887272290241
"ENSG00000273082.1",-5.67101532975614,-15.2865101477132
"ENSG00000238584.1",-4.94949307152558,-15.3212728240147
"ENSG00000244491.1",-5.6099737803822,-15.4820764654059
"ENSG00000263764.1",-5.54642443162111,-15.7714024040738
"ENSG00000238875.1",-5.47012528650012,-15.1423622924884
"ENSG00000222698.1",-5.24437750678854,-15.5761139831144
"ENSG00000199515.1",-5.75406945733386,-15.4020187104274
"ENSG00000206813.1",-5.63409555421204,-15.0787014939647
"ENSG00000207932.1",-5.15986065991651,-15.6665975985565
"ENSG00000200448.1",-5.09714583607714,-15.0896991872988
"ENSG00000264160.1",-5.44621245504444,-15.0055058891522
"ENSG00000238192.1",-5.47360398639946,-15.6233226027745
"ENSG00000266508.1",-4.88284628677367,-15.3163218804743
"ENSG00000266887.1",-5.53163195592452,-15.0751906885303
"ENSG00000264139.1",-4.90081522049068,-15.4955953245096
